window_id,block_id,condition,start_time,end_time,frame_count,mean_roival,mean_motion,mean_ear,mean_quality,mean_exposure_fluc,mean_rt,accuracy,error_count,trial_count
"8cdd99de-ae31-463a-b5de-37de229d2d4d",0,"NEUTRAL",12935,22935,320,44.04513888888885,0.0016595598893528562,0.255708120556642,1,0.06347452799479178,null,null,0,0
"ebe01018-d364-4b17-b732-321fdab2d776",0,"NEUTRAL",17935,27935,396,49.1604938271605,0.0015827772779608068,0.2548018113738798,1,0.11761741766624596,null,null,0,0
"de480869-224a-49c9-8492-a09544ab2a20",0,"NEUTRAL",22935,32935,424,59.832809224318666,0.0013830500151850692,0.26835164256753746,1,0.10212678729363228,null,null,0,0
"7092f1c9-286b-4144-bf85-0882eba407aa",0,"NEUTRAL",27935,37935,396,66.03086419753095,0.0007113718161555731,0.2879386722233722,1,0.021513967803030373,null,null,0,0
"95bddbea-5825-473d-9cd5-d2ba4930c825",0,"NEUTRAL",32935,42935,375,64.30607407407405,0.0005019685428372483,0.2998590678026174,1,0.01670920138888899,null,null,0,0
"a89ccfce-bd2d-4d6a-b67d-fe31f2aea0bf",1,"CHALLENGE",37935,47935,324,62.33744855967077,0.0005718268438909173,0.3082328750858671,1,0.022883913644547265,null,null,0,0
"7e15996a-1f76-400e-a22e-7f52e21689ef",1,"CHALLENGE",42935,52935,359,61.84493964716803,0.0005896043369790286,0.28054189323993073,1,0.02517844707520844,null,null,0,0
"b8a1d867-6782-4e52-b739-a0b64adbf126",1,"CHALLENGE",47935,57935,435,62.748403575989734,0.0006655211960960211,0.2553214415017538,1,0.021062320402298784,null,null,0,0
"bbb8a12c-e8b8-4bd2-aaf5-dd755ff88b7f",1,"CHALLENGE",52935,62935,455,62.70598290598298,0.0006684896541700762,0.2767381578938616,1,0.016752518315018335,null,null,0,0
"aa7740ad-cc1c-4424-a6f6-0872c561be19",1,"CHALLENGE",57935,67935,456,62.31871345029244,0.0005779089703850963,0.3064691046262819,1,0.013831779970759777,null,null,0,0
"c55fc1bd-e026-4e50-9e87-57b1bb238237",1,"CHALLENGE",62935,72935,385,61.936219336219345,0.0005823163268552787,0.30605745384142213,1,0.01574590773809455,null,null,0,0
"ee5782af-67d0-44aa-bcf1-1476da2210ac",2,"THREAT",67935,77935,348,60.68007662835245,0.0006681964909559698,0.30171489899251885,1,0.025304567768199015,null,null,0,0
"439ed313-4be5-44b4-a43f-35078c2676fb",2,"THREAT",72935,82935,419,56.5693450013259,0.0007196681140803553,0.27552932941468516,1,0.021253635889021343,null,null,0,0
"34f00578-8451-4e73-b259-fe579fbae8a4",2,"THREAT",77935,87935,447,54.60800397713153,0.0006487263611970665,0.27850188969404466,1,0.016341582774049217,null,null,0,0
"1012c456-14c8-4f68-b855-e50df9f7561d",2,"THREAT",82935,92935,443,57.0122899423125,0.0005482286875161773,0.3116724160075149,1,0.015112102614747632,null,null,0,0
"c71c586b-4ea3-46c5-a86b-44eb1afc10c2",2,"THREAT",87935,97935,445,58.2963795255931,0.0004908877377622278,0.30187700521625505,1,0.013082279962546454,null,null,0,0
"be639fda-d72f-4828-8719-5294e00bac35",3,"THREAT",92935,102935,385,57.99855699855697,0.0005587604001975363,0.2886355872803852,1,0.020239786255411427,null,null,0,0
"075ed622-5fba-4f0f-8b57-b6167232deef",3,"THREAT",97935,107935,370,58.11621621621622,0.000753544135722101,0.2720271523369095,1,0.027722057995495753,null,null,0,0
"1c2ee76a-9868-4ed9-85f3-4c0bd9a375f2",3,"THREAT",102935,112935,437,60.402237477752365,0.0006435963565576673,0.2703147256824424,1,0.019525290808543705,null,null,0,0
"71bc562c-a785-4d68-84e1-56be281f7413",3,"THREAT",107935,117935,439,60.62971399645661,0.0004959713962430815,0.30024300418064936,1,0.013352286209187958,null,null,0,0
"efc8bd1a-0c7d-447a-80ec-7efd6647a455",3,"THREAT",112935,122935,407,58.487578487578475,0.0004878238982921041,0.31141578401602915,1,0.012895263871825767,null,null,0,0
"23e58752-9e26-4ef9-a5c8-bc6ff9c06835",4,"CHALLENGE",117935,127935,363,56.01316192225283,0.000895929026284437,0.3083006382090289,1,0.05868880567033924,null,null,0,0
"3db2d205-186c-4b4e-b679-1d4340571bb6",4,"CHALLENGE",122935,132935,353,45.1243311299969,0.001820710379041046,0.2677443428438138,1,0.11199853192870647,null,null,0,0
"4f52f587-2a06-4af5-8378-e18eaf2362d4",4,"CHALLENGE",127935,137935,378,38.5396825396825,0.0017298005340959305,0.24256566737504826,1,0.07412746638007063,null,null,0,0
"c296dbe5-440c-4435-943b-cbd650b5b93c",4,"CHALLENGE",132935,142935,389,42.04627249357327,0.0015892574209090066,0.26619297967969613,1,0.12320670656598123,null,null,0,0
"05742ff9-8cd0-41d9-b480-6b9803a7583b",4,"CHALLENGE",137935,147935,446,43.66542102640761,0.00210558321769369,0.2968320570664187,1,0.25627904872010465,null,null,0,0
"f04638f8-bfa4-47fe-b65e-28b282841407",4,"CHALLENGE",142935,152935,471,41.06086341118191,0.0019220148557343587,0.28852297836452867,1,0.19143320395435237,null,null,0,0
"1bbc18e7-e2de-4fb0-a412-5c92d20033a3",4,"CHALLENGE",147935,157935,442,39.134238310708945,0.0013150189761048663,0.26552296200477393,1,0.05573402738499244,null,null,0,0
"c1637c07-023a-415c-a774-45b9d9db1a5e",4,"CHALLENGE",152935,162935,391,39.69906223358911,0.001125845490376613,0.27573002753937137,1,0.051567162190963176,null,null,0,0
"0c9ce863-c357-4fcb-89f2-5dcdf2afe724",5,"NEUTRAL",157935,167935,334,42.90718562874252,0.0010445420098468162,0.2836890801295361,1,0.05410273203592802,null,null,0,0
"4d75bcbb-87d5-4b01-a3ec-be834b3c3586",5,"NEUTRAL",162935,172935,369,44.25534477566998,0.0014169325755635015,0.25278803973630026,1,0.0631131083446251,null,null,0,0
"fdf85fec-f9ba-49bd-9b09-5925dd5e75d5",5,"NEUTRAL",167935,177935,452,43.5852999016715,0.001608758302453263,0.2401137538590447,1,0.056119215523598484,null,null,0,0
"122ad546-6c53-4367-9cad-8587a64a5e29",5,"NEUTRAL",172935,182935,472,43.81826741996232,0.0013326114429739406,0.25881798646613735,1,0.03513004281426538,null,null,0,0
"9c113725-eaf4-4a44-9c09-8458cd8201b5",5,"NEUTRAL",177935,187935,454,44.17841409691631,0.0011885746372693488,0.270000650330932,1,0.043651339941262995,null,null,0,0
"b5f62b2d-3249-47ba-96e0-31a60b2d5620",5,"NEUTRAL",182935,192935,407,43.88834288834288,0.001196557205899054,0.26320636067135467,1,0.04828425726863257,null,null,0,0
