t,c,b,roival,motion,blink,ear,exposure_fluc,quality
18376,"THREAT",0,33.666666666666664,0.001075935124062494,0,0.3915917718662537,0.3616536458333144,1
18406,"THREAT",0,33.22222222222222,0.0009324697033993273,0,0.38527574450696306,0.2705078125,1
18435,"THREAT",0,32.666666666666664,0.0011525671423528788,0,0.4005414445123133,0.2864583333333428,1
18457,"THREAT",0,32.22222222222222,0.0010488416825736586,0,0.4030444295600052,0.2513020833333428,1
18484,"THREAT",0,32.22222222222222,0.0007959836559132478,0,0.3980119409466524,0,1
18504,"THREAT",0,31.77777777777778,0.000729867308467838,0,0.3994303110393171,0.1910807291666572,1
18536,"THREAT",0,31.77777777777778,0.0010762623527008515,0,0.405863487896367,0,1
18556,"THREAT",0,31.77777777777778,0.00022257042586764606,0,0.3901829505254971,0,1
18584,"THREAT",0,30.77777777777778,0.00040586669442545643,0,0.4026360534913454,0.2890625,1
18613,"THREAT",0,31.22222222222222,0.000784833922997498,0,0.3933309135863473,0.04915364583334281,1
18633,"THREAT",0,31.22222222222222,0.00024030400369660243,0,0.3909450509716018,0,1
18653,"THREAT",0,31.22222222222222,0.00014032771850278232,0,0.3921113566442587,0,1
18683,"THREAT",0,31.444444444444443,0.0001795988167330111,0,0.39230168751196964,0.0703125,1
18716,"THREAT",0,30.88888888888889,0.0003443956426701029,0,0.3514695090247703,0.006510416666657193,1
18745,"THREAT",0,31.22222222222222,0.0013711726355980682,0,0.3725291478562821,0.0068359375,1
18774,"THREAT",0,31,0.0011804771901642768,0,0.3835368306376964,0.0400390625,1
18803,"THREAT",0,31,0.0013470871586470526,0,0.38709806943039643,0.0703125,1
18832,"THREAT",0,31.22222222222222,0.0012257095749502716,0,0.3808453912926787,0.017903645833342807,1
18852,"THREAT",0,31.88888888888889,0.001805736956209275,0,0.38034906427723786,0.07194010416665719,1
18878,"THREAT",0,35.55555555555556,0.0019175264554094679,0,0.37670782135074404,0,1
18899,"THREAT",0,36.22222222222222,0.00042358496659207387,0,0.3770728762666609,0.025390625,1
18927,"THREAT",0,36.22222222222222,0.001321412733979263,0,0.37196560985729543,0,1
18956,"THREAT",0,36.333333333333336,0.00009172682319304759,0,0.37259641957639444,0.1487630208333428,1
18984,"THREAT",0,36.333333333333336,0.0009531290108358812,0,0.3742960969397177,0.009114583333342807,1
19012,"THREAT",0,36.666666666666664,0.0018572811388789165,0,0.3815921626991761,0.056640625,1
19035,"THREAT",0,36.666666666666664,0.0020915933146674654,0,0.383835459027838,0.12434895833334281,1
19062,"THREAT",0,28.555555555555557,0.002169882119082144,0,0.3743660447043638,0.12825520833331439,1
19088,"THREAT",0,28.555555555555557,0.0019095458184782488,0,0.35929348133139827,0,1
19112,"THREAT",0,28.555555555555557,0.0009818931768215162,0,0.36168478497636775,0,1
19143,"THREAT",0,29.555555555555557,0.0002796353227761812,0,0.3582240964012573,0.2727864583333428,1
19175,"THREAT",0,30.88888888888889,0.0030619310951767046,0,0.3739658191233989,0.1624348958333428,1
19199,"THREAT",0,30.88888888888889,0.0021492319771449003,0,0.3662073633117963,0,1
19221,"THREAT",0,32.77777777777778,0.0005637246409613011,0,0.3672399521263177,1.0247395833333144,1
19252,"THREAT",0,36,0.012448300758259465,1,0.16521957830194897,0.5439453125,1
19272,"THREAT",0,36,0.0035502938042706877,1,0.0904317719673613,0,1
19293,"THREAT",0,36,0.0004690562327069647,1,0.08971655732660137,0,1
19324,"THREAT",0,37,0.0006795596233291755,1,0.07452244759163261,0.4436848958333428,1
19353,"THREAT",0,38.888888888888886,0.005353938170048338,1,0.07960053987001543,1.0279947916666572,1
19382,"THREAT",0,43.44444444444444,0.005497670565785248,1,0.06755632150709039,1.6650390625,1
19412,"THREAT",0,32.333333333333336,0.006915895706661633,1,0.09184308211739006,1.1884765625,1
19434,"THREAT",0,33.55555555555556,0.007879131945593585,1,0.15844546805470816,1.1438802083333428,1
19462,"THREAT",0,36.666666666666664,0.0048128715293471415,1,0.18051465942196487,0.5185546875,1
19488,"THREAT",0,36.666666666666664,0.0013584263385745749,1,0.19802873519946154,0,1
19511,"THREAT",0,36.888888888888886,0.0012372874353681334,1,0.23510333071391665,0.2607421875,1
19533,"THREAT",0,36.44444444444444,0.00020291834715970974,1,0.19066441880891996,0.0016276041666571928,1
19557,"THREAT",0,36.44444444444444,0.0007490261838256001,1,0.24597419817186086,0,1
19577,"THREAT",0,36.44444444444444,0.00018432595455599164,1,0.23506736320942967,0,1
19606,"THREAT",0,37.77777777777778,0.0003001825367554202,1,0.235194306206741,0.7174479166666572,1
19633,"THREAT",0,39.888888888888886,0.005561949607886567,0,0.29640746957621256,1.1038411458333428,1
19654,"THREAT",0,36.77777777777778,0.005673440108994354,0,0.3053664351307019,0,1
19674,"THREAT",0,36.77777777777778,0.0009249450101390173,0,0.3092030456608793,0,1
19696,"THREAT",0,36.77777777777778,0.0003194210911490526,0,0.3034633266686824,0,1
19726,"THREAT",0,39.333333333333336,0.00019648002812833846,0,0.30153626182623405,2.191080729166657,1
19749,"THREAT",0,30,0.012747133602448887,0,0.3034566254683085,0,1
19769,"THREAT",0,30.444444444444443,0.004065580944270844,0,0.3362528783246156,0.86328125,1
19795,"THREAT",0,28.555555555555557,0.004039000276835551,0,0.3452983527974707,0.2102864583333428,1
19825,"THREAT",0,36.22222222222222,0.0015800970233624462,0,0.3125046785147814,0,1
19847,"THREAT",0,36.77777777777778,0.001108333913093894,0,0.31439461299458865,0.3450520833333144,1
19877,"THREAT",0,36.666666666666664,0.0009096286886732287,0,0.30494710978664036,0.19205729166668561,1
19908,"THREAT",0,36,0.0011340217137166336,0,0.29981741808867024,0.022135416666685614,1
19931,"THREAT",0,35,0.0018408278893756278,0,0.3017225356674546,0.5729166666666572,1
19960,"THREAT",0,34.666666666666664,0.0008249962082258603,0,0.3203857974736396,0.6650390625,1
20016,"THREAT",0,34.666666666666664,0.003401228787644384,0,0.340947918726519,0,1
20067,"THREAT",0,34.888888888888886,0.0032426171090463416,0,0.3557990333692988,0.705078125,1
20125,"THREAT",0,33.77777777777778,0.001149192367318217,0,0.3165108491199521,0.2021484375,1
20166,"THREAT",0,33.22222222222222,0.0012737588872176835,0,0.3218335962489412,0.1930338541666572,1
20203,"THREAT",0,33.22222222222222,0.0007563944731916332,0,0.3086071342536437,0,1
20229,"THREAT",0,31,0.00018182423999496054,0,0.3141637244193424,0.06022135416665719,1
20249,"THREAT",0,31,0.0014251509018343173,0,0.32847785662096357,0,1
20280,"THREAT",0,31.666666666666668,0.000817142448944031,0,0.3306601720236895,0.5322265625,1
20310,"THREAT",0,31.77777777777778,0.004159426818993614,0,0.3482447832844152,0.2154947916666572,1
20333,"THREAT",0,32.111111111111114,0.0007559205531078598,0,0.33045552580397897,0.05240885416665719,1
20360,"THREAT",0,32.111111111111114,0.0008456348059766713,0,0.3303853880022391,0.2203776041666572,1
20388,"THREAT",0,32.111111111111114,0.0005976116610066835,0,0.3290814141694049,0,1
20410,"THREAT",0,32.111111111111114,0.00018005879525556732,0,0.3264126262901543,0,1
20439,"THREAT",0,31,0.0005798366220951081,0,0.3282384365800511,0.013346354166657193,1
20461,"THREAT",0,30.11111111111111,0.0016724583782226116,0,0.3319485042257435,0.123046875,1
20484,"THREAT",0,40.333333333333336,0.0013301649291095645,0,0.33277595535217863,0,1
20513,"THREAT",0,39.888888888888886,0.00012428814782050387,0,0.3321724240479838,0.2037760416666572,1
20534,"THREAT",0,39.666666666666664,0.002212583934609505,0,0.3219115447876269,0.10514322916668561,1
20562,"THREAT",0,35.666666666666664,0.002296616964497595,0,0.33411505857595597,0,1
20584,"THREAT",0,35,0.0016138811201148252,0,0.32758907083626504,0.1279296875,1
20611,"THREAT",0,33.77777777777778,0.0007082238420891881,0,0.3254714104151695,0.06803385416668561,1
