window_id,block_id,condition,start_time,end_time,frame_count,mean_roival,mean_motion,mean_ear,mean_quality,mean_exposure_fluc,mean_rt,accuracy,error_count,trial_count
"738fa15b-9cdc-46e2-aede-c406c96902d6",0,"THREAT",18376,28376,455,33.17606837606838,0.0014027019253482578,0.29085960968353386,1,0.14486607142857105,null,null,0,0
"65777380-834b-47a3-b42f-3131a81f1205",0,"THREAT",23376,33376,522,31.29906343124734,0.0010805912923021843,0.2849855609151192,1,0.08399747066570881,null,null,0,0
"dd0f4637-fa82-4d29-a4be-2b4e9b4e2fb8",0,"THREAT",28376,38376,520,30.745512820512882,0.0010196136722020264,0.29402516970496295,1,0.052659254807692416,null,null,0,0
"5557a72a-9cec-49aa-8c56-9070add558f5",0,"THREAT",33376,43376,493,30.976786116745537,0.0009045962217688383,0.29745048762403303,1,0.05948315479208931,null,null,0,0
"bcec52cf-b7ab-4cc3-a373-db22fee8d076",1,"CHALLENGE",38376,48376,426,31.37871674491393,0.00072281204421419,0.29304206669305616,1,0.0553576450019558,null,null,0,0
"77bbe8f6-9302-4833-8fd0-efcce244ecf8",1,"CHALLENGE",43376,53376,443,33.3569099573614,0.0009667032523263403,0.2930674910139142,1,0.06917501410835138,null,null,0,0
"7812a314-bec0-4dda-b7fa-6a6d17212975",1,"CHALLENGE",48376,58376,523,32.31060123220736,0.0009055180413437608,0.29707893267284985,1,0.06160746295411085,null,null,0,0
"e29c0833-8a6a-4c1a-bfe4-363bdbe947ba",1,"CHALLENGE",53376,63376,539,30.634508348794064,0.0006725821726716484,0.29685580018952623,1,0.04454622758194185,null,null,0,0
"35f17b00-08af-40b2-8465-eb5ad0bab95f",2,"CHALLENGE",58376,68376,452,31.710668633234974,0.0008997777971507765,0.3119479527615467,1,0.0739054722068579,null,null,0,0
"102f09ef-602d-47ee-ac17-21e76afd2dda",2,"CHALLENGE",63376,73376,466,32.1204101096805,0.0010447959542304504,0.31517322714106116,1,0.07848125670600864,null,null,0,0
"14a8381e-e128-421b-9d22-7fdb6b5aeafb",2,"CHALLENGE",68376,78376,545,32.33353720693172,0.0010999988903631645,0.30461582147417493,1,0.0639113866590217,null,null,0,0
"e88bf092-eec2-45c6-9cf9-ab7b0bf4c89d",2,"CHALLENGE",73376,83376,517,31.720825274016757,0.0014665047599502143,0.29308310653687003,1,0.06612669245648019,null,null,0,0
"4addc0c3-ff19-4560-aa93-a5489757bb26",2,"CHALLENGE",78376,88376,481,31.015477015476975,0.0012801881418004239,0.30167166440156107,1,0.06617209156271714,null,null,0,0
"a2f2da6d-416a-4228-949b-5cbe5a4b6b4c",2,"CHALLENGE",83376,93376,404,33.14521452145216,0.0008371528572269685,0.31904060970018167,1,0.072136705858086,null,null,0,0
"09909bcc-b7e1-4705-821b-cf5279a9704f",3,"NEUTRAL",88376,98376,390,36.038461538461554,0.0008280080274403008,0.3199201848617586,1,0.06747295673076895,null,null,0,0
"e8f65d20-2850-48d6-b5e3-08b7a8e0c93a",3,"NEUTRAL",93376,103376,461,35.4075680886961,0.000896574447336409,0.31562429060630853,1,0.06584841603398352,null,null,0,0
"2742705f-6ccd-45ea-b6d4-4036301400f5",3,"NEUTRAL",98376,108376,489,33.93137923199275,0.001533480429519708,0.30188928337802284,1,0.1333217503834354,null,null,0,0
"851945a4-a6f2-407d-a5cf-8401bc687571",3,"NEUTRAL",103376,113376,496,32.217741935483886,0.0013327756535585216,0.30166180328972864,1,0.1190408686155917,null,null,0,0
"d6bfb3c6-7098-4d7a-b2c9-d2f9ac2235a4",4,"THREAT",108376,118376,446,31.836322869955154,0.0005558240383420504,0.32274306693644583,1,0.04323223210949148,null,null,0,0
"bac86aaf-0ef3-4b79-b8c2-6a1d249c40de",4,"THREAT",113376,123376,403,33.895505927764,0.0011314136227032602,0.3169919548364721,1,0.11154056167286934,null,null,0,0
"cf48e21d-4984-4351-af6c-7ac315d830fe",4,"THREAT",118376,128376,462,33.20658970658972,0.00137836450701975,0.29733306115801744,1,0.13054935515873017,null,null,0,0
"af2adc3c-f1f4-4a6d-b493-6fd324e7fd75",4,"THREAT",123376,133376,496,31.935259856630854,0.0008791691609689619,0.30100604193054636,1,0.07247629473286313,null,null,0,0
"ef0a91b5-d862-4723-a40d-869c7d93492b",4,"THREAT",128376,138376,506,31.98945981554679,0.0005433278373058084,0.2909136693444146,1,0.04281949934123845,null,null,0,0
"12498c5e-f532-43f1-8ab7-d67ac2e4abf3",4,"THREAT",133376,143376,439,31.69855732725893,0.0006616458114456506,0.29406728328199677,1,0.06084199411541367,null,null,0,0
"6acd06ee-3253-4462-84e2-17e93ff7227a",5,"NEUTRAL",138376,148376,382,31.164339732402563,0.0011417844211963999,0.29693345782005176,1,0.10133838487129147,null,null,0,0
"c0386438-3164-4503-bbcb-6bbb1a37da40",5,"NEUTRAL",143376,153376,484,32.21854912764,0.001072962953307144,0.2821742316782904,1,0.08173128658746559,null,null,0,0
"d7792132-c406-46eb-9b88-b380dfb62d09",5,"NEUTRAL",148376,158376,547,32.33780215315859,0.00068412907491762,0.2889786559556021,1,0.04220106832723907,null,null,0,0
"e101de30-2b0d-4530-921c-0d2c5436eda1",5,"NEUTRAL",153376,163376,540,30.772016460905306,0.0004701782052116364,0.29728939998328724,1,0.020669367283950583,null,null,0,0
