session_id,source_folder,setting,block_id,trial_id,condition,stimulus_orientation,response_key,correct,stimulus_onset_timestamp,response_timestamp,reaction_time_ms,rt_between_100_and_1500,trial_interval_start,trial_interval_end,temporal_alignment_verified,corresponding_facial_record_count,rq1_qualified_trial,exclusion_reason
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,0,5,NEUTRAL,RIGHT,J_or_right_click,True,,,421.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,0,6,NEUTRAL,LEFT,F_or_left_click,True,,,409.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,0,7,NEUTRAL,RIGHT,J_or_right_click,True,,,466.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,0,8,NEUTRAL,LEFT,F_or_left_click,True,,,391.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,0,9,NEUTRAL,LEFT,F_or_left_click,True,,,674.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,0,THREAT,RIGHT,J_or_right_click,True,,,785.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,1,THREAT,RIGHT,J_or_right_click,True,,,540.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,2,THREAT,LEFT,F_or_left_click,True,,,500.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,3,THREAT,RIGHT,J_or_right_click,True,,,454.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,4,THREAT,LEFT,F_or_left_click,True,,,641.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,5,THREAT,RIGHT,J_or_right_click,True,,,495.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,6,THREAT,RIGHT,J_or_right_click,True,,,551.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,7,THREAT,LEFT,F_or_left_click,True,,,465.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,8,THREAT,LEFT,F_or_left_click,True,,,605.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,1,9,THREAT,LEFT,F_or_left_click,True,,,643.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,0,CHALLENGE,LEFT,F_or_left_click,True,,,669.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,1,CHALLENGE,RIGHT,J_or_right_click,True,,,641.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,2,CHALLENGE,RIGHT,J_or_right_click,True,,,551.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,3,CHALLENGE,RIGHT,J_or_right_click,True,,,653.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,4,CHALLENGE,LEFT,F_or_left_click,True,,,556.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,5,CHALLENGE,LEFT,F_or_left_click,True,,,572.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,6,CHALLENGE,LEFT,F_or_left_click,True,,,546.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,7,CHALLENGE,LEFT,F_or_left_click,True,,,676.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,8,CHALLENGE,RIGHT,F_or_left_click,False,,,147.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,2,9,CHALLENGE,RIGHT,J_or_right_click,True,,,636.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,0,THREAT,LEFT,F_or_left_click,True,,,742.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,1,THREAT,LEFT,F_or_left_click,True,,,868.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,2,THREAT,LEFT,F_or_left_click,True,,,1183.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,3,THREAT,LEFT,F_or_left_click,True,,,627.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,4,THREAT,LEFT,F_or_left_click,True,,,488.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,5,THREAT,RIGHT,J_or_right_click,True,,,835.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,6,THREAT,LEFT,F_or_left_click,True,,,934.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,7,THREAT,RIGHT,J_or_right_click,True,,,641.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,8,THREAT,LEFT,J_or_right_click,False,,,839.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,3,9,THREAT,LEFT,J_or_right_click,False,,,840.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,0,CHALLENGE,LEFT,F_or_left_click,True,,,1240.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,1,CHALLENGE,RIGHT,J_or_right_click,True,,,4835.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,2,CHALLENGE,RIGHT,J_or_right_click,True,,,1814.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,3,CHALLENGE,RIGHT,J_or_right_click,True,,,1584.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,4,CHALLENGE,LEFT,J_or_right_click,False,,,848.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,5,CHALLENGE,RIGHT,F_or_left_click,False,,,644.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,6,CHALLENGE,RIGHT,F_or_left_click,False,,,2268.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,7,CHALLENGE,LEFT,F_or_left_click,True,,,1161.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,8,CHALLENGE,LEFT,J_or_right_click,False,,,2073.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,4,9,CHALLENGE,RIGHT,J_or_right_click,True,,,1314.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,0,NEUTRAL,LEFT,F_or_left_click,True,,,1184.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,1,NEUTRAL,RIGHT,J_or_right_click,True,,,1724.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,2,NEUTRAL,RIGHT,F_or_left_click,False,,,1786.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,3,NEUTRAL,RIGHT,J_or_right_click,True,,,1801.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,4,NEUTRAL,RIGHT,J_or_right_click,True,,,1025.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,5,NEUTRAL,RIGHT,J_or_right_click,True,,,765.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,6,NEUTRAL,LEFT,F_or_left_click,True,,,1505.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,7,NEUTRAL,LEFT,F_or_left_click,True,,,777.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,8,NEUTRAL,RIGHT,J_or_right_click,True,,,808.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
45f6e5c7-6868-44dd-b300-fe5f48daa7c8,data3,Laboratory,5,9,NEUTRAL,LEFT,J_or_right_click,False,,,763.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,0,CHALLENGE,RIGHT,J_or_right_click,True,,,1157.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,1,CHALLENGE,LEFT,F_or_left_click,True,,,548.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,2,CHALLENGE,LEFT,F_or_left_click,True,,,590.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,3,CHALLENGE,RIGHT,J_or_right_click,True,,,1525.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,4,CHALLENGE,LEFT,F_or_left_click,True,,,574.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,5,CHALLENGE,LEFT,F_or_left_click,True,,,521.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,6,CHALLENGE,RIGHT,J_or_right_click,True,,,651.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,7,CHALLENGE,LEFT,F_or_left_click,True,,,438.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,8,CHALLENGE,LEFT,F_or_left_click,True,,,543.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,0,9,CHALLENGE,LEFT,F_or_left_click,True,,,533.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,0,THREAT,LEFT,F_or_left_click,True,,,478.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,1,THREAT,RIGHT,J_or_right_click,True,,,956.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,2,THREAT,RIGHT,J_or_right_click,True,,,797.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,3,THREAT,RIGHT,J_or_right_click,True,,,696.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,4,THREAT,LEFT,F_or_left_click,True,,,794.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,5,THREAT,RIGHT,J_or_right_click,True,,,620.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,6,THREAT,RIGHT,J_or_right_click,True,,,471.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,7,THREAT,LEFT,F_or_left_click,True,,,592.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,8,THREAT,RIGHT,J_or_right_click,True,,,452.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,1,9,THREAT,LEFT,F_or_left_click,True,,,6224.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,0,THREAT,LEFT,F_or_left_click,True,,,681.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,1,THREAT,LEFT,F_or_left_click,True,,,682.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,2,THREAT,RIGHT,J_or_right_click,True,,,1211.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,3,THREAT,RIGHT,J_or_right_click,True,,,673.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,4,THREAT,LEFT,F_or_left_click,True,,,1476.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,5,THREAT,RIGHT,J_or_right_click,True,,,1757.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,6,THREAT,RIGHT,J_or_right_click,True,,,801.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,7,THREAT,RIGHT,J_or_right_click,True,,,641.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,8,THREAT,LEFT,J_or_right_click,False,,,626.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,2,9,THREAT,LEFT,J_or_right_click,False,,,473.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,0,NEUTRAL,RIGHT,F_or_left_click,False,,,1184.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,1,NEUTRAL,RIGHT,J_or_right_click,True,,,1865.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,2,NEUTRAL,RIGHT,J_or_right_click,True,,,732.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,3,NEUTRAL,LEFT,J_or_right_click,False,,,555.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,4,NEUTRAL,LEFT,F_or_left_click,True,,,654.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,5,NEUTRAL,RIGHT,J_or_right_click,True,,,617.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,6,NEUTRAL,RIGHT,J_or_right_click,True,,,843.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,7,NEUTRAL,RIGHT,J_or_right_click,True,,,591.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,8,NEUTRAL,RIGHT,J_or_right_click,True,,,861.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,3,9,NEUTRAL,RIGHT,J_or_right_click,True,,,671.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,0,NEUTRAL,RIGHT,J_or_right_click,True,,,1149.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,1,NEUTRAL,RIGHT,J_or_right_click,True,,,552.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,2,NEUTRAL,RIGHT,J_or_right_click,True,,,846.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,3,NEUTRAL,RIGHT,J_or_right_click,True,,,650.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,4,NEUTRAL,LEFT,F_or_left_click,True,,,1266.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,5,NEUTRAL,RIGHT,J_or_right_click,True,,,1674.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,6,NEUTRAL,RIGHT,J_or_right_click,True,,,751.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,7,NEUTRAL,RIGHT,J_or_right_click,True,,,741.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,8,NEUTRAL,RIGHT,J_or_right_click,True,,,719.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,4,9,NEUTRAL,LEFT,J_or_right_click,False,,,816.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,0,CHALLENGE,RIGHT,J_or_right_click,True,,,1654.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,1,CHALLENGE,RIGHT,J_or_right_click,True,,,551.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,2,CHALLENGE,LEFT,J_or_right_click,False,,,616.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,3,CHALLENGE,RIGHT,F_or_left_click,False,,,2211.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,4,CHALLENGE,RIGHT,J_or_right_click,True,,,429.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,5,CHALLENGE,LEFT,F_or_left_click,True,,,1907.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,6,CHALLENGE,RIGHT,F_or_left_click,False,,,1991.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,7,CHALLENGE,RIGHT,J_or_right_click,True,,,663.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,8,CHALLENGE,LEFT,J_or_right_click,False,,,516.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
68f43e24-f6d2-4326-a310-ec8db5fba26d,data4,Laboratory,5,9,CHALLENGE,RIGHT,J_or_right_click,True,,,625.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,0,NEUTRAL,LEFT,F_or_left_click,True,,,1275.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,1,NEUTRAL,RIGHT,J_or_right_click,True,,,865.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,2,NEUTRAL,RIGHT,J_or_right_click,True,,,480.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,3,NEUTRAL,LEFT,J_or_right_click,False,,,473.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,4,NEUTRAL,LEFT,F_or_left_click,True,,,473.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,5,NEUTRAL,RIGHT,J_or_right_click,True,,,421.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,6,NEUTRAL,LEFT,F_or_left_click,True,,,409.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,7,NEUTRAL,RIGHT,J_or_right_click,True,,,466.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,8,NEUTRAL,LEFT,F_or_left_click,True,,,391.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,0,9,NEUTRAL,LEFT,F_or_left_click,True,,,674.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,0,THREAT,RIGHT,J_or_right_click,True,,,785.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,1,THREAT,RIGHT,J_or_right_click,True,,,540.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,2,THREAT,LEFT,F_or_left_click,True,,,500.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,3,THREAT,RIGHT,J_or_right_click,True,,,454.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,4,THREAT,LEFT,F_or_left_click,True,,,641.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,5,THREAT,RIGHT,J_or_right_click,True,,,495.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,6,THREAT,RIGHT,J_or_right_click,True,,,551.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,7,THREAT,LEFT,F_or_left_click,True,,,465.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,8,THREAT,LEFT,F_or_left_click,True,,,605.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,1,9,THREAT,LEFT,F_or_left_click,True,,,643.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,0,CHALLENGE,LEFT,F_or_left_click,True,,,669.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,1,CHALLENGE,RIGHT,J_or_right_click,True,,,641.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
