window_id,block_id,condition,start_time,end_time,frame_count,mean_roival,mean_motion,mean_ear,mean_quality,mean_exposure_fluc,mean_rt,accuracy,error_count,trial_count
"76018879-6d03-4cf9-95c1-b3fe7da5a041",0,"CHALLENGE",12414,22414,434,33.01945724526368,0.0014746451301230117,0.29918747819702707,1,0.11028930851574503,null,null,0,0
"17a85ff4-43f6-475f-9391-ceac9f35c96f",0,"CHALLENGE",17414,27414,549,33.59522363893948,0.0008979118684357695,0.2901436715460381,1,0.06317772370218575,null,null,0,0
"00cdae7c-5577-420c-aa02-a1a5b438c876",0,"CHALLENGE",22414,32414,536,34.29747097844113,0.00057187322855109,0.288086444347217,1,0.029061236784825483,null,null,0,0
"557242c9-4162-456f-ac29-23e89a574849",1,"THREAT",27414,37414,452,33.51327433628318,0.0006679978975387466,0.3081442788129291,1,0.05059544386061953,null,null,0,0
"0fbcce1d-fe7a-4ec6-9fa6-0e4343892c2c",1,"THREAT",32414,42414,466,32.61206485455413,0.0008770409186543852,0.31125496910935974,1,0.08545969688841196,null,null,0,0
"5f5f0c0c-d6f8-45d9-8dd9-90dfd2c6b2f4",1,"THREAT",37414,47414,538,34.70549359768693,0.0007198533855469263,0.300226374552819,1,0.05869237434169761,null,null,0,0
"325bb631-996a-4c8f-b66f-176d0f00f387",1,"THREAT",42414,52414,560,34.51388888888884,0.0005394612089322941,0.3110956524878868,1,0.030566406249999848,null,null,0,0
"6c3b01b2-d5b2-4c56-8d22-88d4859c3c1b",2,"THREAT",47414,57414,483,33.76811594202894,0.0006348005640089769,0.30491302438761664,1,0.04072380197549968,null,null,0,0
"c8471fbc-7ac5-4b57-b72b-c7533bddf824",2,"THREAT",52414,62414,458,35.231926249393496,0.0011430782609476986,0.2802674085604108,1,0.06972187158842783,null,null,0,0
"1c7e6c9a-0b9d-4630-acc9-bf4d4c1eae15",2,"THREAT",57414,67414,556,33.700839328537135,0.0010748563259253621,0.3102778959529678,1,0.05491290561300986,null,null,0,0
"2a5d0fdf-0841-4d58-baa1-f92a9fad0355",2,"THREAT",62414,72414,592,32.270270270270274,0.0012303107386446774,0.31858379639420353,1,0.04829970351210632,null,null,0,0
"60c9b30a-d876-4944-868a-51c929b4716b",2,"THREAT",67414,77414,542,32.67343173431736,0.0013804912483791388,0.31014349701613314,1,0.07214850957103326,null,null,0,0
"77271b37-e541-45e2-8fee-895f869d6523",3,"NEUTRAL",72414,82414,437,33.93592677345537,0.0009789254828188648,0.3222863499563478,1,0.0797928287090004,null,null,0,0
"873d789f-5893-4490-8cea-d61fc94cf2c6",3,"NEUTRAL",77414,87414,443,34.329320290945574,0.0008605750419730486,0.30915854724197295,1,0.06463682750188075,null,null,0,0
"21beaebe-4249-44fe-a409-0ebccdf799a4",3,"NEUTRAL",82414,92414,519,33.213658745450694,0.0006416491093616427,0.32404160819528127,1,0.04239861813583815,null,null,0,0
"a3c5ee63-3ea2-4c81-ae02-a35d040f70b7",3,"NEUTRAL",87414,97414,554,33.251303650220606,0.0005549897238938027,0.34268745088204206,1,0.03215899048586065,null,null,0,0
"1cd9b62f-43b0-4167-a332-6e474965eabd",3,"NEUTRAL",92414,102414,526,33.920574566962394,0.0006990092329006724,0.31145516231541237,1,0.04067834580956904,null,null,0,0
"752f1b4b-6567-49a8-8669-56494715da37",4,"NEUTRAL",97414,107414,480,34.02847222222221,0.0008924439609465495,0.28515794750670753,1,0.05382961697048595,null,null,0,0
"c892b32a-83ba-4b89-aac1-e395204a0d18",4,"NEUTRAL",102414,112414,471,33.838877093654176,0.0007781305602999802,0.3102376428654146,1,0.04756198027247,null,null,0,0
"326ce661-49b8-4b8f-8e66-8a617dce8309",4,"NEUTRAL",107414,117414,482,33.7236053480867,0.000500766010832303,0.3323143350145246,1,0.028989588736168644,null,null,0,0
"29aff8e5-17cb-40fb-833f-2ca31e4f3bf7",4,"NEUTRAL",112414,122414,474,33.35841537740269,0.00046114675891688843,0.321965057318331,1,0.023241775448311998,null,null,0,0
"a62348fb-0c40-4e1e-8d2e-bcd63a3a8760",4,"NEUTRAL",117414,127414,404,34.115511551155095,0.0005581066043140142,0.3247542071962734,1,0.03685153671617122,null,null,0,0
"09cb3245-2c22-4013-8856-13b053ceebad",5,"CHALLENGE",122414,132414,369,34.57091237579045,0.0005523845031415997,0.3396623230166313,1,0.03723817186088525,null,null,0,0
"1101cd01-b11d-4664-89eb-e5d3ae9d25f4",5,"CHALLENGE",127414,137414,409,33.301276826949234,0.001082910363571513,0.2960901273401459,1,0.07591878056234726,null,null,0,0
"1ff1cb4d-386c-408e-9567-7ff89c2dc87d",5,"CHALLENGE",132414,142414,470,33.61513002364064,0.0017038373981200989,0.2751107647026571,1,0.08856382978723362,null,null,0,0
"38fef0cd-8697-4923-933e-84fcc3273c93",5,"CHALLENGE",137414,147414,506,31.88208168642955,0.001143573843580295,0.2857673072859131,1,0.03887786664196268,null,null,0,0
"a2b92855-9fc6-4a79-92c6-9c4eafcd7feb",5,"CHALLENGE",142414,152414,513,29.226987221139318,0.0005510311959073464,0.28784877143981785,1,0.017800215237166808,null,null,0,0
