t,c,b,roival,motion,blink,ear,exposure_fluc,quality
13257,"CHALLENGE",0,31.77777777777778,0.0029125426095862974,0,0.27708379256193605,0,1
13283,"CHALLENGE",0,33.22222222222222,0.0017564803978062304,0,0.27315733772990053,0.015950520833342807,1
13310,"CHALLENGE",0,33.22222222222222,0.0014955816765912398,0,0.32703343429924725,0,1
13340,"CHALLENGE",0,33.77777777777778,0.0007683805672679452,0,0.3272840105376143,0.027994791666657193,1
13366,"CHALLENGE",0,33.44444444444444,0.00221642286085187,0,0.33099835064955985,0.04947916666665719,1
13401,"CHALLENGE",0,33.666666666666664,0.0012765096963529218,0,0.34340326906686447,0.023763020833342807,1
13439,"CHALLENGE",0,33.111111111111114,0.0012762071978745459,0,0.3456124055060945,0.09114583333334281,1
13479,"CHALLENGE",0,33.22222222222222,0.0004108253470527758,0,0.3484058359151982,0.016927083333342807,1
13506,"CHALLENGE",0,33.22222222222222,0.0009197772404979614,0,0.3445801696799414,0,1
13537,"CHALLENGE",0,34,0.0007414914331582214,0,0.33888523551771854,0.06282552083334281,1
13559,"CHALLENGE",0,34,0.0010701675793615651,0,0.3451680181472162,0.013997395833314386,1
13587,"CHALLENGE",0,26.22222222222222,0.0003829346223608702,0,0.3382461983696632,0.0498046875,1
13618,"CHALLENGE",0,26.666666666666668,0.00045833703854310747,0,0.3410083589791127,0.035807291666685614,1
13677,"CHALLENGE",0,26.555555555555557,0.0009894565446075406,0,0.3294246135894461,0.04654947916665719,1
13744,"CHALLENGE",0,27,0.0006010264177386015,0,0.33049447087259043,0.08138020833334281,1
13798,"CHALLENGE",0,27,0.0009825868035377952,0,0.3319279639418402,0.005533854166657193,1
13839,"CHALLENGE",0,27.555555555555557,0.00031340003194760675,0,0.335439585417907,0.006510416666657193,1
13878,"CHALLENGE",0,27.88888888888889,0.0006912297362540059,0,0.3377940000139577,0.1044921875,1
13910,"CHALLENGE",0,27.88888888888889,0.0008703494645236187,0,0.3399886942955953,0,1
13946,"CHALLENGE",0,28.22222222222222,0.00010145804867852158,0,0.3408210937928198,0.030924479166657193,1
13982,"CHALLENGE",0,27.88888888888889,0.0008789038037388017,0,0.3301044251206499,0.005208333333342807,1
14012,"CHALLENGE",0,28.22222222222222,0.0007261891926472945,0,0.33058257106978883,0.03125,1
14046,"CHALLENGE",0,27.88888888888889,0.00021293930150795864,0,0.334667209122316,0.061848958333314386,1
14074,"CHALLENGE",0,28.444444444444443,0.0006941972509005475,0,0.3368876982242168,0.056966145833314386,1
14106,"CHALLENGE",0,28.555555555555557,0.0005466671442028135,0,0.3458145063180958,0.007161458333342807,1
14132,"CHALLENGE",0,28.555555555555557,0.0002530223576977936,0,0.33399104492120174,0,1
14158,"CHALLENGE",0,28.88888888888889,0.00015890666766298198,0,0.3304246752762902,0.0556640625,1
14197,"CHALLENGE",0,28.555555555555557,0.00020104045193428366,0,0.3316696068784979,0.0078125,1
14227,"CHALLENGE",0,28.555555555555557,0.0007765264984307687,0,0.32936914123674665,0,1
14260,"CHALLENGE",0,29.555555555555557,0.00017142353866860929,0,0.3451530508070285,0.06282552083334281,1
14299,"CHALLENGE",0,29.666666666666668,0.0005080861245364394,0,0.3286946992960293,0.1416015625,1
14328,"CHALLENGE",0,30.11111111111111,0.0005016270599688352,0,0.32297529692574084,0.12532552083331439,1
14360,"CHALLENGE",0,30.11111111111111,0.0006702605175804329,0,0.3348754883164789,0,1
14386,"CHALLENGE",0,30.444444444444443,0.0003519601785169889,0,0.3398254330291289,0.1171875,1
14416,"CHALLENGE",0,30.444444444444443,0.0012296063367430773,0,0.3367913498521978,0,1
14439,"CHALLENGE",0,30.444444444444443,0.0005324446894986526,0,0.3281038088405229,0.010416666666657193,1
14470,"CHALLENGE",0,30.77777777777778,0.00023774688135625474,0,0.33144176433997996,0.029947916666657193,1
14489,"CHALLENGE",0,30.77777777777778,0.0007001151933830659,0,0.331076331945121,0,1
14509,"CHALLENGE",0,30.77777777777778,0.00019900548473663035,0,0.333372100253152,0,1
14539,"CHALLENGE",0,31.333333333333332,0.00009871702931391345,0,0.33126012829717966,0.14290364583331439,1
14567,"CHALLENGE",0,31.666666666666668,0.0012123797101653763,0,0.3242009047166684,0.060221354166685614,1
14593,"CHALLENGE",0,32.333333333333336,0.000616180435964184,0,0.3173813985513653,0.028645833333342807,1
14613,"CHALLENGE",0,33.22222222222222,0.00078183212839485,0,0.3215839189997022,0.11783854166665719,1
14640,"CHALLENGE",0,33.666666666666664,0.000598615846056785,0,0.3220799439492535,0.0146484375,1
14661,"CHALLENGE",0,33.666666666666664,0.0012025028003738642,0,0.3239539983139871,0,1
14682,"CHALLENGE",0,34.666666666666664,0.0008627438785845586,0,0.3282785766420289,0.0537109375,1
14708,"CHALLENGE",0,34.666666666666664,0.0009222919104590402,0,0.3199735614435842,0,1
14729,"CHALLENGE",0,35.55555555555556,0.0006031120751772985,0,0.3317753493095129,0.054036458333314386,1
14756,"CHALLENGE",0,35.55555555555556,0.0008725752628975865,0,0.3178597122090389,0,1
14778,"CHALLENGE",0,35.55555555555556,0.0004200625489374841,0,0.3409142041329638,0,1
14809,"CHALLENGE",0,37.77777777777778,0.00011317484409299739,0,0.3431980238893125,0.06705729166665719,1
14840,"CHALLENGE",0,27.77777777777778,0.002070354993390301,0,0.3217538150269703,0.060546875,1
14862,"CHALLENGE",0,27.77777777777778,0.0013144151346647388,0,0.32862762261498396,0,1
14882,"CHALLENGE",0,29.22222222222222,0.00037893190584538757,0,0.3382138527657224,0.06510416666665719,1
14903,"CHALLENGE",0,29.22222222222222,0.0026247531051409004,0,0.3052859161632146,0,1
14924,"CHALLENGE",0,29.22222222222222,0.0008211183960816462,0,0.32874655735563657,0,1
14945,"CHALLENGE",0,31.77777777777778,0.00009376157331634312,0,0.3293153475729554,0.005208333333342807,1
14971,"CHALLENGE",0,31.77777777777778,0.0017382842157775314,0,0.33231686443251557,0,1
15002,"CHALLENGE",0,33.111111111111114,0.0009788870580091998,0,0.3524081749029088,0.04069010416665719,1
15027,"CHALLENGE",0,33.111111111111114,0.001389834734672783,0,0.3439427769182849,0,1
15057,"CHALLENGE",0,35.22222222222222,0.000925732115261429,0,0.3456010585979331,0.004231770833342807,1
15090,"CHALLENGE",0,35.666666666666664,0.0012109165302509974,0,0.3246879972308339,0.0322265625,1
15112,"CHALLENGE",0,35.666666666666664,0.0007032588316858795,0,0.3224212315657382,0,1
15143,"CHALLENGE",0,36,0.00046954216724734595,0,0.33072429584565355,0.03255208333334281,1
15175,"CHALLENGE",0,36.333333333333336,0.0005734561983270916,0,0.32269944312134663,0.09440104166668561,1
15206,"CHALLENGE",0,35.77777777777778,0.001064679099560561,0,0.33064773954520515,0.04296875,1
15235,"CHALLENGE",0,36.333333333333336,0.00033291256459931266,0,0.3291139347549256,0.0078125,1
15257,"CHALLENGE",0,26.22222222222222,0.00048810473974445677,0,0.34676476323884536,0.011393229166685614,1
15306,"CHALLENGE",0,26.22222222222222,0.0008437958463146147,0,0.33291683718358417,0,1
15361,"CHALLENGE",0,26.333333333333332,0.00039801392514041345,0,0.335958250191659,0.07356770833334281,1
15409,"CHALLENGE",0,35.666666666666664,0.0014846613476790591,1,0.08046821012030021,0.0556640625,1
15453,"CHALLENGE",0,35.666666666666664,0.000688630410480472,1,0.08893119290691287,0.05859375,1
15498,"CHALLENGE",0,35.111111111111114,0.0004901283271230183,1,0.07812892754221762,0.020182291666657193,1
15524,"CHALLENGE",0,34.44444444444444,0.0009752891648921937,1,0.07550189232381772,0.0810546875,1
15547,"CHALLENGE",0,34.44444444444444,0.00008443204116121522,1,0.1428123558896013,0,1
15569,"CHALLENGE",0,34.44444444444444,0.0002647497373387385,1,0.1438223064285803,0,1
15588,"CHALLENGE",0,33.111111111111114,0.0003093069675434449,1,0.14671960460372885,0.0032552083333428072,1
15618,"CHALLENGE",0,33,0.0016470811710359665,1,0.22150366275273028,0.013020833333342807,1
15651,"CHALLENGE",0,32.111111111111114,0.0010288134037856969,0,0.2801187187791858,0.1474609375,1
15678,"CHALLENGE",0,32.111111111111114,0.0007414861243701873,0,0.2760728998539757,0,1
15715,"CHALLENGE",0,32,0.0005547386389250878,0,0.2818492192206927,0.8173828125,1
15749,"CHALLENGE",0,31.555555555555557,0.0037948304575980744,0,0.3245052115173774,0.11295572916665719,1
15771,"CHALLENGE",0,31.555555555555557,0.0020009195268208715,0,0.30093929182761414,0,1
15797,"CHALLENGE",0,31.555555555555557,0.00030105419250663176,0,0.300133528858441,0,1
15835,"CHALLENGE",0,32.77777777777778,0.00014491786757993822,0,0.29666659333148354,0.005859375,1
15872,"CHALLENGE",0,31.444444444444443,0.01214062972508471,0,0.35864081207722864,0.1416015625,1
15899,"CHALLENGE",0,31.444444444444443,0.005995531338088284,0,0.3514434521913483,0,1
15921,"CHALLENGE",0,35,0.0037726018162355986,0,0.3365421495123599,0.4456380208333428,1
15947,"CHALLENGE",0,35,0.012128256838617242,0,0.3574501271295287,0,1
15982,"CHALLENGE",0,36.77777777777778,0.00246017844946799,0,0.3517930789114272,0.4596354166666572,1
16009,"CHALLENGE",0,35.333333333333336,0.010719344510478927,0,0.3478801914636294,0.34765625,1
16032,"CHALLENGE",0,35.333333333333336,0.007865691813248657,0,0.34884953139174785,0,1
16071,"CHALLENGE",0,39.22222222222222,0.003058751616267555,0,0.3474318872841278,0.7841796875,1
16097,"CHALLENGE",0,28.22222222222222,0.012686466619602913,0,0.3428246717969233,0,1
16125,"CHALLENGE",0,33.111111111111114,0.002729543612736596,0,0.3455906957343687,0.8655598958333428,1
16154,"CHALLENGE",0,30.666666666666668,0.006563831063109985,0,0.35597879464613397,0.2412109375,1
16194,"CHALLENGE",0,31.444444444444443,0.0022092134558067186,0,0.34087415412820943,0.17578125,1
16221,"CHALLENGE",0,31.444444444444443,0.0020771286475639956,0,0.32412828852390047,0,1
16252,"CHALLENGE",0,32.22222222222222,0.0011855771111014557,0,0.3315581090249987,0.193359375,1
16294,"CHALLENGE",0,33,0.004280893008785159,0,0.31288782146837085,0.21419270833331439,1
16317,"CHALLENGE",0,33,0.0037836993758673374,0,0.34320464476128953,0,1
16338,"CHALLENGE",0,32.888888888888886,0.0009607474085721214,0,0.32770466248192487,0.2786458333333428,1
16358,"CHALLENGE",0,34,0.002676375859224441,0,0.3612421251512245,0.4772135416666572,1
16385,"CHALLENGE",0,32.77777777777778,0.0026010591513491153,0,0.37767867136411615,0.3717447916666856,1
16411,"CHALLENGE",0,32.77777777777778,0.002765596185270772,0,0.38473766171461216,0,1
16444,"CHALLENGE",0,32.55555555555556,0.0002119883917492629,0,0.38797176886700474,0.2659505208333144,1
16478,"CHALLENGE",0,39.77777777777778,0.0027116938094978787,0,0.3771920411605513,0.14420572916668561,1
16498,"CHALLENGE",0,39.77777777777778,0.001124640110726229,0,0.3842575350981723,0,1
16531,"CHALLENGE",0,39.44444444444444,0.0004868093170811714,0,0.3905838120844405,0.5341796875,1
16552,"CHALLENGE",0,39.44444444444444,0.0016914790877096532,0,0.3380729340594873,0,1
16573,"CHALLENGE",0,39.44444444444444,0.0010800998976304163,0,0.35551034410058374,0,1
16601,"CHALLENGE",0,37.333333333333336,0.0004063209987751494,0,0.35819591195322986,0.9762369791666572,1
16635,"CHALLENGE",0,36.888888888888886,0.0031731348443127124,0,0.33244945061361597,0.6370442708333428,1
16665,"CHALLENGE",0,36.888888888888886,0.0015009956795127778,0,0.3306184611809197,0.666015625,1
16702,"CHALLENGE",0,36.888888888888886,0.0014326152472215192,0,0.3676073458005174,0.609375,1
16733,"CHALLENGE",0,37.111111111111114,0.0006462358044078827,0,0.3766898608406486,0.2421875,1
16755,"CHALLENGE",0,36.666666666666664,0.0018959515909607175,0,0.35982150169559696,0.023763020833342807,1
16774,"CHALLENGE",0,36.666666666666664,0.0012417479037664886,0,0.36072181649429813,0,1
16800,"CHALLENGE",0,42.44444444444444,0.0015180877282142647,0,0.35657405183221796,0.1946614583333428,1
16820,"CHALLENGE",0,40.44444444444444,0.0015056837256983283,0,0.35947827554888295,0.1653645833333428,1
16844,"CHALLENGE",0,40.44444444444444,0.010460836795052763,0,0.3156991918406847,0,1
16874,"CHALLENGE",0,38.44444444444444,0.0008253946529542245,0,0.34493528602028556,0.7141927083333428,1
16908,"CHALLENGE",0,39,0.008687227345851848,0,0.3572617116156252,0.1982421875,1
16939,"CHALLENGE",0,36.888888888888886,0.003874752964759747,0,0.3193213010373644,0.24674479166668561,1
16962,"CHALLENGE",0,36.888888888888886,0.004081945777310771,0,0.3310787081076591,0,1
16982,"CHALLENGE",0,37,0.0006661574063031262,0,0.32722456409468803,1.3072916666666572,1
17010,"CHALLENGE",0,37,0.0056189224719826155,0,0.2678537419902655,0.12044270833334281,1
17030,"CHALLENGE",0,37,0.003100764254268702,1,0.06268768895420886,0,1
17058,"CHALLENGE",0,36.77777777777778,0.001050116817599649,1,0.06818759161865194,0.607421875,1
17077,"CHALLENGE",0,40.111111111111114,0.006581092672803234,1,0.0997412019083046,0.3375651041666572,1
17106,"CHALLENGE",0,30.666666666666668,0.004014286544538279,1,0.08392053674865853,0.01171875,1
17126,"CHALLENGE",0,30.666666666666668,0.0010282422354498807,1,0.043690273938159906,0,1
17146,"CHALLENGE",0,30.666666666666668,0.00015597073253590543,1,0.04626917243212615,0,1
17173,"CHALLENGE",0,31,0.0004419986532618497,1,0.0538137671624828,0.1861979166666572,1
17211,"CHALLENGE",0,31.11111111111111,0.0014180452427342296,1,0.07782052165343913,0.3792317708333428,1
17237,"CHALLENGE",0,31.11111111111111,0.000650625022442523,0,0.2504856981275241,0,1
17267,"CHALLENGE",0,32,0.0018925387865473384,1,0.22143196980871957,0.05891927083334281,1
17297,"CHALLENGE",0,31.88888888888889,0.001159276613968229,0,0.284125043859305,0.5895182291666856,1
17325,"CHALLENGE",0,30.666666666666668,0.000815183745242319,0,0.283111050656897,0.5221354166666572,1
17351,"CHALLENGE",0,30,0.001386395331223803,0,0.2887440093546091,0.3766276041666572,1
17380,"CHALLENGE",0,30,0.0009919848198549428,0,0.2993774499106966,0,1
17404,"CHALLENGE",0,30,0.0006308219614005694,0,0.29886419464311187,0,1
17438,"CHALLENGE",0,30.333333333333332,0.0005116267308319578,0,0.3021093589955884,0.06640625,1
17459,"CHALLENGE",0,30.333333333333332,0.0044228709017271415,0,0.3262141492010304,0,1
17481,"CHALLENGE",0,31.22222222222222,0.0015729516156664373,0,0.32043584336920233,0.07356770833334281,1
17507,"CHALLENGE",0,31.22222222222222,0.001628501784203984,0,0.32778098486429885,0,1
17528,"CHALLENGE",0,31.22222222222222,0.0004211624605912249,0,0.3138312841969567,0,1
17547,"CHALLENGE",0,31.22222222222222,0.0007231723865479792,0,0.3102199301982808,0,1
17581,"CHALLENGE",0,32.44444444444444,0.00025795495302991526,0,0.3101359110242763,0.2431640625,1
17600,"CHALLENGE",0,32.55555555555556,0.0010129175177001212,0,0.3445460939789379,0.0185546875,1
17616,"CHALLENGE",0,33.111111111111114,0.0010409930477209056,0,0.3417832829195418,0.1285807291666572,1
17631,"CHALLENGE",0,33.111111111111114,0.0015010471055529663,0,0.3721110283066022,0,1
17646,"CHALLENGE",0,33.111111111111114,0.0005268178909249578,0,0.3645837054654331,0,1
17660,"CHALLENGE",0,31.666666666666668,0.003027469141544203,0,0.39028721809488154,0.5257161458333428,1
17675,"CHALLENGE",0,34.333333333333336,0.0007622090449654577,0,0.3838166454135623,0,1
17691,"CHALLENGE",0,35.333333333333336,0.0001778252533176198,0,0.38219779392446773,0.5452473958333428,1
17705,"CHALLENGE",0,32.333333333333336,0.00419364168138467,0,0.3703901692661837,0,1
17721,"CHALLENGE",0,32.333333333333336,0.0013735418305511591,0,0.3698546768540497,0.3505859375,1
17735,"CHALLENGE",0,32.333333333333336,0.002149947716146724,0,0.37783427230587724,0,1
17754,"CHALLENGE",0,33,0.0006213765100008328,0,0.36910390351036504,0.0146484375,1
17770,"CHALLENGE",0,33,0.0005569425124373834,0,0.3669971984249101,0,1
17788,"CHALLENGE",0,32.55555555555556,0.0006086612725731194,0,0.37459885689914574,0.08463541666668561,1
17804,"CHALLENGE",0,32.55555555555556,0.0007763816956275854,0,0.3950474049140673,0,1
17823,"CHALLENGE",0,31.444444444444443,0.00015725627977558122,0,0.38127875671914446,0.035481770833314386,1
17840,"CHALLENGE",0,31.11111111111111,0.0006992816448750189,0,0.39950334028493606,0.12727864583331439,1
17857,"CHALLENGE",0,31.11111111111111,0.001533638764952419,0,0.3748401820147619,0,1
17877,"CHALLENGE",0,32,0.000654094082729327,0,0.38972167926855883,0.12109375,1
17898,"CHALLENGE",0,32,0.0012731666201807497,0,0.3803397315875991,0,1
17918,"CHALLENGE",0,32,0.0009572799163433377,0,0.40223117419543836,0,1
17936,"CHALLENGE",0,32,0.0002570279744612352,0,0.4096564484428352,0,1
17954,"CHALLENGE",0,33.22222222222222,0.0004960824554253973,0,0.4167482352275802,0.12662760416668561,1
17973,"CHALLENGE",0,33.22222222222222,0.0020375205652826325,0,0.39336251304137715,0,1
17991,"CHALLENGE",0,33.55555555555556,0.001268624431868016,0,0.4081926806499686,0.0016276041666571928,1
18019,"CHALLENGE",0,34.666666666666664,0.00026122672467585994,0,0.4043568902581157,0.017252604166657193,1
18038,"CHALLENGE",0,34.666666666666664,0.001007534215968068,0,0.39764908973667934,0,1
18058,"CHALLENGE",0,36.111111111111114,0.00026192560414687205,0,0.39742816287869587,0.018229166666657193,1
18091,"CHALLENGE",0,36.22222222222222,0.000963972206787852,0,0.3835835150073316,0.08626302083334281,1
18111,"CHALLENGE",0,36.22222222222222,0.001496309219801474,0,0.39678689810820134,0,1
18129,"CHALLENGE",0,37,0.0011997597215155566,0,0.4004878069462138,0.006510416666657193,1
18148,"CHALLENGE",0,38.333333333333336,0.0008694315927361635,0,0.3960954658019949,0.0224609375,1
18165,"CHALLENGE",0,38.333333333333336,0.003446475218313309,0,0.3789166048706847,0,1
18186,"CHALLENGE",0,38.55555555555556,0.0005459208970785075,0,0.3867034152405453,0.0556640625,1
